SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter
1	11-Mar-16	6	Blue	w	1	1.2365	W	B	QWKM	NBAU	rb	br	2	650	1	6	0	99	99
1	11-Mar-16	7	Blue	b	1	1.0207	B	T	UBGV	KTLZ	bb	rr	2	650	1	6	0	99	99
1	11-Mar-16	8	Blue	b	0	5.5792	W	H	WNIS	HPOV	b	r	1	650	1	6	0	99	99
1	11-Mar-16	9	Blue	c	1	0.9794	C	M	CEJN	MODQ	b	r	1	650	1	6	0	99	99
1	11-Mar-16	10	Blue	g	1	0.9488	G	V	GHBD	VFEO	b	r	1	650	1	6	0	99	99
1	11-Mar-16	11	Blue	a	1	0.9283	A	O	VEAI	UYOS	brb	rbr	3	2000	1	6	0	99	99
1	11-Mar-16	12	Blue	h	1	1.1847	J	H	VINJ	RLTH	rbrr	brbb	4	2000	1	6	0	99	99
1	11-Mar-16	13	Blue	p	1	0.9344	A	P	GTZA	HIKP	rbrr	brbb	4	650	1	6	0	99	99
1	11-Mar-16	14	Blue	i	0	1.1227	H	Z	XMHT	VIZN	rrb	bbr	3	650	1	6	0	99	99
1	11-Mar-16	15	Blue	t	1	1.0136	R	T	SRGY	FTLW	rr	bb	2	650	1	6	0	99	99
1	11-Mar-16	16	Blue	t	1	3.2547	T	F	BTRC	IFQK	rb	br	2	2000	1	6	0	99	99
1	11-Mar-16	17	Blue	z	0	1.6829	N	F	SNRB	ZFTY	br	rb	2	2000	1	6	0	99	99
1	11-Mar-16	18	Blue	s	1	2.3317	S	Q	SJLG	QRUD	b	r	1	2000	1	6	0	99	99
1	11-Mar-16	19	Blue	g	1	1.4497	S	G	QDNS	RVFG	rrrr	bbbb	4	2000	1	6	0	99	99
1	11-Mar-16	20	Blue	k	0	1.3566	T	J	QUTB	DKJX	rrb	bbr	3	650	1	6	0	99	99
1	11-Mar-16	21	Blue	t	1	1.8182	T	W	DTCU	ZWFS	bb	rr	2	2000	1	6	0	99	99
1	11-Mar-16	22	Blue	w	1	0.5904	Z	W	CVZI	XJWN	rbr	brb	3	2000	1	6	0	99	99
1	11-Mar-16	23	Blue	q	1	2.397	G	Q	GABO	QCDJ	r	b	1	2000	1	6	0	99	99
1	11-Mar-16	24	Blue	p	0	1.1898	D	I	TDCB	PIMG	rr	bb	2	650	1	6	0	99	99
1	11-Mar-16	25	Blue	e	0	1.0839	W	Y	LBVW	EMJY	rbbb	brrr	4	2000	1	6	0	99	99
1	11-Mar-16	26	Blue	e	0	0.9563	U	O	SWBU	EJGO	rbrb	brbr	4	650	1	6	0	99	99
1	11-Mar-16	27	Blue	o	0	1.2011	U	Q	VSUG	HOQJ	rrr	bbb	3	2000	1	6	0	99	99
1	11-Mar-16	28	Blue	j	1	1.5381	J	O	JYKT	ORUD	b	r	1	650	1	6	0	99	99
1	11-Mar-16	29	Blue	k	1	0.9344	K	D	KCPS	DGXH	b	r	1	2000	1	6	0	99	99
1	11-Mar-16	30	Blue	k	0	1.5492	Y	D	QCKY	PBOD	bbbr	rrrb	4	650	1	6	0	99	99
1	11-Mar-16	31	Blue	d	0	1.2042	O	L	NEUO	DGFL	rbbb	brrr	4	650	1	6	0	99	99
1	11-Mar-16	32	Blue	c	0	4.3267	D	G	DETF	GHRJ	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	1	Red	j	0	0.9783	99	99	JYTH	GUKL	9999	9999	4	650	1	3	1	JYTH	H
3	11-Mar-16	2	Red	u	1	0.8223	99	99	XEUN	YPHD	999	999	3	2000	1	3	1	XEUN	U
3	11-Mar-16	3	Red	m	0	0.8538	99	99	MKFU	YAXB	99	99	2	650	1	3	1	MKFU	K
3	11-Mar-16	4	Red	h	0	1.1672	99	99	HLMF	UGQC	9999	9999	4	650	1	3	1	HLMF	F
3	11-Mar-16	5	Red	f	1	0.8336	99	99	FLEI	YNBS	9	9	1	650	1	3	1	FLEI	F
3	11-Mar-16	6	Red	q	0	2.3855	99	99	QWCH	BPJO	999	999	3	650	1	3	1	QWCH	C
3	11-Mar-16	7	Red	r	1	1.3755	99	99	XVPR	LDSB	9999	9999	4	2000	1	3	1	XVPR	R
3	11-Mar-16	8	Red	q	0	1.1394	99	99	QEBN	JGSP	999	999	3	650	1	3	1	QEBN	B
3	11-Mar-16	9	Red	e	1	1.0532	99	99	OCLE	DMXR	9999	9999	4	2000	1	3	1	OCLE	E
3	11-Mar-16	10	Red	c	1	0.9633	99	99	CQYI	FBLX	9	9	1	2000	1	3	1	CQYI	C
3	11-Mar-16	11	Red	f	0	0.8544	99	99	FJOP	KCUT	99	99	2	650	1	3	1	FJOP	J
3	11-Mar-16	12	Red	v	1	0.9954	99	99	VWTX	RMCE	9	9	1	2000	1	3	1	VWTX	V
3	11-Mar-16	13	Red	o	0	0.9871	99	99	PNXZ	IRGL	9	9	1	650	1	3	1	PNXZ	P
3	11-Mar-16	14	Red	s	1	1.0281	99	99	ASFZ	WKVM	99	99	2	650	1	3	1	ASFZ	S
3	11-Mar-16	15	Red	t	1	1.0284	99	99	TQHZ	XKLV	9	9	1	2000	1	3	1	TQHZ	T
3	11-Mar-16	16	Red	g	0	0.8383	99	99	GJBP	DRXM	999	999	3	650	1	3	1	GJBP	B
3	11-Mar-16	17	Red	e	1	1.12	99	99	QZOE	MSYB	9999	9999	4	2000	1	3	1	QZOE	E
3	11-Mar-16	18	Red	d	1	1.0208	99	99	DZXY	PJBQ	9	9	1	2000	1	3	1	DZXY	D
3	11-Mar-16	19	Red	r	0	0.9597	99	99	CWDT	LMPR	999	999	3	2000	1	3	1	CWDT	D
3	11-Mar-16	20	Red	o	1	0.9661	99	99	UYAO	DCFM	9999	9999	4	2000	1	3	1	UYAO	O
3	11-Mar-16	21	Red	b	0	1.081	99	99	BMWH	TQJL	99	99	2	650	1	3	1	BMWH	M
3	11-Mar-16	22	Red	v	1	1.295	99	99	TVGS	WDYP	99	99	2	2000	1	3	1	TVGS	V
3	11-Mar-16	23	Red	q	1	1.4043	99	99	QBJV	WLIX	9	9	1	650	1	3	1	QBJV	Q
3	11-Mar-16	24	Red	n	0	1.0175	99	99	NFAO	HWQB	999	999	3	650	1	3	1	NFAO	A
3	11-Mar-16	25	Red	k	1	0.8909	99	99	GZKH	LISE	999	999	3	2000	1	3	1	GZKH	K
3	11-Mar-16	26	Red	h	1	0.9785	99	99	NHXF	YRSJ	99	99	2	2000	1	3	1	NHXF	H
3	11-Mar-16	27	Red	g	1	1.0764	99	99	MGFH	TIBA	99	99	2	2000	1	3	1	MGFH	G
3	11-Mar-16	28	Red	h	0	1.8936	99	99	HGAQ	MIYX	9999	9999	4	650	1	3	1	HGAQ	Q
3	11-Mar-16	29	Red	i	1	1.1303	99	99	PEIR	BAMD	999	999	3	2000	1	3	1	PEIR	I
3	11-Mar-16	30	Red	i	1	1.4877	99	99	HIOV	GBNY	99	99	2	2000	1	3	1	HIOV	I
3	11-Mar-16	31	Red	t	1	1.0705	99	99	TYKI	EPUM	9	9	1	650	1	3	1	TYKI	T
3	11-Mar-16	32	Red	z	1	1.1511	99	99	BYMZ	NDPU	9999	9999	4	650	1	3	1	BYMZ	Z
3	11-Mar-16	1	Blue	o	1	1.9093	99	99	OYID	BQHS	9	9	1	650	1	3	1	OYID	O
3	11-Mar-16	2	Blue	m	0	0.8783	99	99	MRKL	YESU	99	99	2	650	1	3	1	MRKL	R
3	11-Mar-16	3	Blue	b	1	0.8343	99	99	BGKX	ZEUC	9	9	1	650	1	3	1	BGKX	B
3	11-Mar-16	4	Blue	k	1	0.817	99	99	KMXW	DUHE	9	9	1	2000	1	3	1	KMXW	K
3	11-Mar-16	5	Blue	c	1	1.0357	99	99	ZGKC	WTNB	9999	9999	4	2000	1	3	1	ZGKC	C
3	11-Mar-16	6	Blue	k	0	3.2482	99	99	EYMX	ZFSK	9999	9999	4	2000	1	3	1	EYMX	X
3	11-Mar-16	7	Blue	z	1	1.0204	99	99	WNZS	RGLU	999	999	3	2000	1	3	1	WNZS	Z
3	11-Mar-16	8	Blue	y	1	1.6462	99	99	BYPD	FXCI	99	99	2	650	1	3	1	BYPD	Y
3	11-Mar-16	9	Blue	u	1	0.8978	99	99	TUNX	AMFJ	99	99	2	2000	1	3	1	TUNX	U
3	11-Mar-16	10	Blue	m	1	0.9496	99	99	TMWF	GSEZ	99	99	2	650	1	3	1	TMWF	M
3	11-Mar-16	11	Blue	m	0	0.7148	99	99	MHPV	BWNS	999	999	3	650	1	3	1	MHPV	P
3	11-Mar-16	12	Blue	x	1	0.9724	99	99	XFQL	EUKI	9	9	1	2000	1	3	1	XFQL	X
3	11-Mar-16	13	Blue	q	0	0.8802	99	99	QFZY	NXBJ	999	999	3	650	1	3	1	QFZY	Z
3	11-Mar-16	14	Blue	p	1	1.1481	99	99	PLSA	UHYK	9	9	1	650	1	3	1	PLSA	P
3	11-Mar-16	15	Blue	t	1	0.804	99	99	AGWT	ESML	9999	9999	4	2000	1	3	1	AGWT	T
3	11-Mar-16	16	Blue	t	1	0.7653	99	99	WZTI	QHJE	999	999	3	2000	1	3	1	WZTI	T
3	11-Mar-16	17	Blue	b	0	0.787	99	99	LDYC	QSPO	9999	9999	4	2000	1	3	1	LDYC	C
3	11-Mar-16	18	Blue	b	0	2.1662	99	99	BDUW	VHCQ	9999	9999	4	650	1	3	1	BDUW	W
3	11-Mar-16	19	Blue	k	1	0.801	99	99	QGKD	IJXP	999	999	3	2000	1	3	1	QGKD	K
3	11-Mar-16	20	Blue	j	1	0.7459	99	99	JCXK	PAOI	9	9	1	2000	1	3	1	JCXK	J
3	11-Mar-16	21	Blue	o	0	1.7157	99	99	IBNF	SOQY	99	99	2	650	1	3	1	IBNF	B
3	11-Mar-16	22	Blue	j	1	0.8694	99	99	ZJEX	SDHO	99	99	2	2000	1	3	1	ZJEX	J
3	11-Mar-16	23	Blue	e	1	1.4679	99	99	JEXV	GAYO	99	99	2	2000	1	3	1	JEXV	E
3	11-Mar-16	24	Blue	r	1	0.9391	99	99	ROLB	PENI	9	9	1	2000	1	3	1	ROLB	R
3	11-Mar-16	25	Blue	m	0	7.2399	99	99	MTPB	DFEL	999	999	3	650	1	3	1	MTPB	P
3	11-Mar-16	26	Blue	e	0	2.0067	99	99	SMRK	FULE	999	999	3	650	1	3	1	SMRK	R
3	11-Mar-16	27	Blue	u	0	1.4722	99	99	UEVF	YIDQ	9999	9999	4	650	1	3	1	UEVF	F
3	11-Mar-16	28	Blue	e	0	1.2339	99	99	EJDB	RXFU	9999	9999	4	650	1	3	1	EJDB	B
3	11-Mar-16	29	Blue	d	1	1.1578	99	99	HUDV	MBYN	999	999	3	2000	1	3	1	HUDV	D
3	11-Mar-16	30	Blue	i	0	1.1074	99	99	IEQD	GBYW	9999	9999	4	650	1	3	1	IEQD	D
3	11-Mar-16	31	Blue	f	0	1.562	99	99	FCVX	IEKT	99	99	2	2000	1	3	1	FCVX	C
3	11-Mar-16	32	Blue	w	1	1.5114	99	99	WJOR	PZGD	9	9	1	650	1	3	1	WJOR	W
3	11-Mar-16	1	Red	w	1	0.9091	99	99	WJEA	DBSX	9	9	1	650	1	3	1	WJEA	W
3	11-Mar-16	2	Red	s	0	1.4735	99	99	SIQN	OKXF	99	99	2	2000	1	3	1	SIQN	I
3	11-Mar-16	3	Red	w	0	1.1888	99	99	WZBF	YONQ	9999	9999	4	650	1	3	1	WZBF	F
3	11-Mar-16	4	Red	w	1	1.1112	99	99	EWTC	GNOD	99	99	2	650	1	3	1	EWTC	W
3	11-Mar-16	5	Red	l	1	1.3056	99	99	EHXL	POBS	9999	9999	4	2000	1	3	1	EHXL	L
3	11-Mar-16	6	Red	r	1	1.2354	99	99	ZNBR	WGEI	9999	9999	4	2000	1	3	1	ZNBR	R
3	11-Mar-16	7	Red	m	1	1.2003	99	99	ZJMU	XHLE	999	999	3	2000	1	3	1	ZJMU	M
3	11-Mar-16	8	Red	p	0	1.0355	99	99	PKJQ	WGET	9999	9999	4	650	1	3	1	PKJQ	Q
3	11-Mar-16	9	Red	a	0	1.4055	99	99	YAXE	POWU	999	999	3	650	1	3	1	YAXE	X
3	11-Mar-16	10	Red	x	0	1.4031	99	99	XLHV	ZWCE	9999	9999	4	650	1	3	1	XLHV	V
3	11-Mar-16	11	Red	y	0	1.0687	99	99	YHMO	PEAC	99	99	2	650	1	3	1	YHMO	H
3	11-Mar-16	12	Red	a	1	1.1562	99	99	ACJW	ZOMN	9	9	1	650	1	3	1	ACJW	A
3	11-Mar-16	13	Red	x	0	1.0833	99	99	DXOP	JGSC	9999	9999	4	2000	1	3	1	DXOP	P
3	11-Mar-16	14	Red	u	1	1.1241	99	99	BIUG	TLJW	999	999	3	2000	1	3	1	BIUG	U
3	11-Mar-16	15	Red	o	1	1.3832	99	99	OHCB	ZFNS	9	9	1	650	1	3	1	OHCB	O
3	11-Mar-16	16	Red	g	0	1.1167	99	99	GEKB	AOMN	999	999	3	650	1	3	1	GEKB	K
3	11-Mar-16	17	Red	k	1	0.953	99	99	KSRP	UQWJ	9	9	1	2000	1	3	1	KSRP	K
3	11-Mar-16	18	Red	c	1	0.9871	99	99	CJLF	WYUI	9	9	1	2000	1	3	1	CJLF	C
3	11-Mar-16	19	Red	y	1	1.115	99	99	YZAK	NEOP	9	9	1	2000	1	3	1	YZAK	Y
3	11-Mar-16	20	Red	f	0	1.2003	99	99	FZBP	LITK	99	99	2	650	1	3	1	FZBP	Z
3	11-Mar-16	21	Red	a	1	0.968	99	99	LFGA	XWHV	9999	9999	4	2000	1	3	1	LFGA	A
3	11-Mar-16	22	Red	p	0	1.2348	99	99	JPVM	UXIW	999	999	3	650	1	3	1	JPVM	V
3	11-Mar-16	23	Red	i	1	1.2676	99	99	IOJX	URNC	9	9	1	2000	1	3	1	IOJX	I
3	11-Mar-16	24	Red	h	1	1.2272	99	99	PHVY	EBKA	99	99	2	2000	1	3	1	PHVY	H
3	11-Mar-16	25	Red	e	1	1.1267	99	99	KGEC	FSZM	999	999	3	2000	1	3	1	KGEC	E
3	11-Mar-16	26	Red	s	1	1.5941	99	99	SFYW	JELU	9	9	1	650	1	3	1	SFYW	S
3	11-Mar-16	27	Red	z	0	1.168	99	99	ZODG	TLHU	999	999	3	650	1	3	1	ZODG	D
3	11-Mar-16	28	Red	r	0	1.079	99	99	RKSG	LHEJ	9999	9999	4	650	1	3	1	RKSG	G
3	11-Mar-16	29	Red	j	1	1.2158	99	99	WEJB	OXTY	999	999	3	2000	1	3	1	WEJB	J
3	11-Mar-16	30	Red	g	1	1.251	99	99	RGZF	ALCP	99	99	2	2000	1	3	1	RGZF	G
3	11-Mar-16	31	Red	z	0	1.1464	99	99	ZWXF	UHEP	99	99	2	650	1	3	1	ZWXF	W
3	11-Mar-16	32	Red	h	1	1.2319	99	99	ZHDG	WRON	99	99	2	2000	1	3	1	ZHDG	H
3	11-Mar-16	1	Blue	p	0	0.8341	99	99	PMQF	NKRE	999	999	3	650	1	3	1	PMQF	Q
3	11-Mar-16	2	Blue	b	0	1.0754	99	99	BJIH	LEAC	9999	9999	4	650	1	3	1	BJIH	H
3	11-Mar-16	3	Blue	m	0	1.2065	99	99	ANMF	BVHD	9999	9999	4	2000	1	3	1	ANMF	F
3	11-Mar-16	4	Blue	d	0	1.618	99	99	DXKU	RVYO	999	999	3	650	1	3	1	DXKU	K
3	11-Mar-16	5	Blue	m	0	2.189	99	99	IDQY	MNPK	9	9	1	2000	1	3	1	IDQY	I
3	11-Mar-16	6	Blue	v	0	1.7498	99	99	KRIQ	BSTF	999	999	3	650	1	3	1	KRIQ	I
3	11-Mar-16	7	Blue	d	0	1.1765	99	99	DOLS	NCFI	999	999	3	2000	1	3	1	DOLS	L
3	11-Mar-16	8	Blue	b	1	1.1404	99	99	ZBLU	NWET	99	99	2	2000	1	3	1	ZBLU	B
3	11-Mar-16	9	Blue	b	1	1.0197	99	99	TYGB	AKZS	9999	9999	4	2000	1	3	1	TYGB	B
3	11-Mar-16	10	Blue	g	1	1.0231	99	99	JMGB	WQDA	999	999	3	2000	1	3	1	JMGB	G
3	11-Mar-16	11	Blue	s	0	1.2254	99	99	SQDG	VEMT	9999	9999	4	650	1	3	1	SQDG	G
3	11-Mar-16	12	Blue	a	0	1.0282	99	99	AGJV	YKQT	9999	9999	4	650	1	3	1	AGJV	V
3	11-Mar-16	13	Blue	y	0	1.0924	99	99	YLDK	ZOXB	99	99	2	650	1	3	1	YLDK	L
3	11-Mar-16	14	Blue	y	0	1.3375	99	99	YTPJ	CNWM	99	99	2	650	1	3	1	YTPJ	T
3	11-Mar-16	15	Blue	e	0	1.1035	99	99	EOKI	RLNG	99	99	2	650	1	3	1	EOKI	O
3	11-Mar-16	16	Blue	e	1	1.5485	99	99	EVUC	KGFQ	9	9	1	650	1	3	1	EVUC	E
3	11-Mar-16	17	Blue	i	0	1.0908	99	99	ICLR	KWNU	999	999	3	650	1	3	1	ICLR	L
3	11-Mar-16	18	Blue	p	0	1.1132	99	99	PAZQ	DVWB	99	99	2	650	1	3	1	PAZQ	A
3	11-Mar-16	19	Blue	l	1	1.279	99	99	TLCZ	NVFB	99	99	2	2000	1	3	1	TLCZ	L
3	11-Mar-16	20	Blue	l	1	1.8778	99	99	LWYQ	EVHM	9	9	1	2000	1	3	1	LWYQ	L
3	11-Mar-16	21	Blue	i	0	1.3791	99	99	ILFU	AWBP	9999	9999	4	650	1	3	1	ILFU	U
3	11-Mar-16	22	Blue	x	1	1.2755	99	99	ZKVX	RYCL	9999	9999	4	2000	1	3	1	ZKVX	X
3	11-Mar-16	23	Blue	u	1	1.0932	99	99	WEUO	SGXH	999	999	3	2000	1	3	1	WEUO	U
3	11-Mar-16	24	Blue	z	1	1.7296	99	99	ZLNG	HXWV	9	9	1	650	1	3	1	ZLNG	Z
3	11-Mar-16	25	Blue	k	1	1.1046	99	99	KFAI	ZURO	9	9	1	2000	1	3	1	KFAI	K
3	11-Mar-16	26	Blue	e	1	1.4582	99	99	BTHE	RIOF	9999	9999	4	2000	1	3	1	BTHE	E
3	11-Mar-16	27	Blue	p	0	1.7238	99	99	OKAN	LTPV	99	99	2	2000	1	3	1	OKAN	K
3	11-Mar-16	28	Blue	s	1	1.349	99	99	ESKJ	VMIW	99	99	2	2000	1	3	1	ESKJ	S
3	11-Mar-16	29	Blue	o	1	1.297	99	99	ONPG	FAZB	9	9	1	650	1	3	1	ONPG	O
3	11-Mar-16	30	Blue	q	1	1.6308	99	99	QYLN	URMT	9	9	1	650	1	3	1	QYLN	Q
3	11-Mar-16	31	Blue	p	1	1.0989	99	99	SQPG	JFYI	999	999	3	2000	1	3	1	SQPG	P
3	11-Mar-16	32	Blue	a	1	1.3294	99	99	AZPX	FJRT	9	9	1	2000	1	3	1	AZPX	A
3	11-Mar-16	1	Red	g	1	1.3523	A	G	USBA	RIVG	bbrb	rrbr	4	2000	1	6	0	99	99
3	11-Mar-16	2	Red	a	1	1.0802	A	J	EBIA	ZDLJ	rbbr	brrb	4	2000	1	6	0	99	99
3	11-Mar-16	3	Red	m	0	1.2395	R	A	JRBQ	VAPY	rr	bb	2	650	1	6	0	99	99
3	11-Mar-16	4	Red	x	1	1.0506	Z	X	RTZY	UBXD	rbb	brr	3	2000	1	6	0	99	99
3	11-Mar-16	5	Red	v	1	1.3728	V	W	GNLV	HMPW	bbrr	rrbb	4	2000	1	6	0	99	99
3	11-Mar-16	6	Red	e	1	1.1939	G	E	VGIR	ZEFB	bb	rr	2	650	1	6	0	99	99
3	11-Mar-16	7	Red	v	0	1.2368	Q	R	VPQE	DKRL	rbb	brr	3	650	1	6	0	99	99
3	11-Mar-16	8	Red	c	0	3.3747	K	V	FSNK	MCAV	bbrb	rrbr	4	650	1	6	0	99	99
3	11-Mar-16	9	Red	u	1	1.3403	J	U	JHIA	UFXB	b	r	1	650	1	6	0	99	99
3	11-Mar-16	10	Red	c	0	1.8029	I	M	QGXI	NCKM	bbrb	rrbr	4	650	1	6	0	99	99
3	11-Mar-16	11	Red	g	1	1.5118	G	N	UGPQ	ENYK	rr	bb	2	2000	1	6	0	99	99
3	11-Mar-16	12	Red	c	1	1.1359	C	U	ZCOK	EUAG	br	rb	2	2000	1	6	0	99	99
3	11-Mar-16	13	Red	w	1	1.7079	T	W	UTZA	RWYD	rb	br	2	650	1	6	0	99	99
3	11-Mar-16	14	Red	g	1	1.1117	G	C	MJGX	OKCU	brr	rbb	3	2000	1	6	0	99	99
3	11-Mar-16	15	Red	z	1	1.5157	Y	Z	IYLX	JZKN	rb	br	2	2000	1	6	0	99	99
3	11-Mar-16	16	Red	l	1	1.6913	L	U	LATW	UIRF	r	b	1	650	1	6	0	99	99
3	11-Mar-16	17	Red	j	0	3.0119	R	G	MJRE	IDGX	brr	rbb	3	650	1	6	0	99	99
3	11-Mar-16	18	Red	r	0	1.2381	A	O	RAGX	ZOMC	rr	bb	2	650	1	6	0	99	99
3	11-Mar-16	19	Red	m	1	1.3793	X	M	INAX	BDFM	rbrb	brbr	4	2000	1	6	0	99	99
3	11-Mar-16	20	Red	n	1	1.2857	X	N	XKBT	NPCJ	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	21	Red	x	1	1.2454	Z	X	ZTNB	XJRE	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	22	Red	h	1	1.2603	M	H	MOUA	HPRI	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	23	Red	t	0	2.8547	A	W	DVIA	FTLW	rbbb	brrr	4	650	1	6	0	99	99
3	11-Mar-16	24	Red	x	1	3.2463	C	X	PCVJ	UXTY	rb	br	2	2000	1	6	0	99	99
3	11-Mar-16	25	Red	w	1	3.145	Z	W	ZKSH	WOTN	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	26	Red	a	0	1.1042	J	G	OPJK	ATGW	brr	rbb	3	650	1	6	0	99	99
3	11-Mar-16	27	Red	f	1	1.2786	J	F	RAWJ	LVUF	bbbb	rrrr	4	650	1	6	0	99	99
3	11-Mar-16	28	Red	b	1	1.3334	B	N	BJKR	NYOD	r	b	1	650	1	6	0	99	99
3	11-Mar-16	29	Red	z	1	1.2729	B	Z	BUAQ	ZCKI	b	r	1	650	1	6	0	99	99
3	11-Mar-16	30	Red	l	1	1.2742	J	L	HAJR	ZGLK	rrb	bbr	3	2000	1	6	0	99	99
3	11-Mar-16	31	Red	s	0	2.9863	C	L	UECM	SQLA	bbr	rrb	3	650	1	6	0	99	99
3	11-Mar-16	32	Red	f	1	1.369	V	F	YKVI	THFO	brb	rbr	3	2000	1	6	0	99	99
3	11-Mar-16	1	Blue	a	1	1.0803	A	O	PRHA	ZILO	rbbb	brrr	4	2000	1	6	0	99	99
3	11-Mar-16	2	Blue	y	1	1.2276	R	Y	RKDU	YVAO	r	b	1	650	1	6	0	99	99
3	11-Mar-16	3	Blue	i	0	1.0544	O	N	IOJS	KNTC	bb	rr	2	650	1	6	0	99	99
3	11-Mar-16	4	Blue	w	1	1.6239	V	W	NLKV	HPCW	rbrr	brbb	4	650	1	6	0	99	99
3	11-Mar-16	5	Blue	e	1	1.1559	E	W	DERV	NWZJ	bb	rr	2	2000	1	6	0	99	99
3	11-Mar-16	6	Blue	w	1	1.2685	A	W	AHJL	WSQX	r	b	1	650	1	6	0	99	99
3	11-Mar-16	7	Blue	a	1	1.1103	Q	A	KQVE	NAWY	rr	bb	2	2000	1	6	0	99	99
3	11-Mar-16	8	Blue	b	0	1.6917	X	T	BZXM	CPTJ	bbr	rrb	3	650	1	6	0	99	99
3	11-Mar-16	9	Blue	k	0	1.1662	W	N	GFWI	XKNU	rrb	bbr	3	2000	1	6	0	99	99
3	11-Mar-16	10	Blue	k	1	1.2206	E	K	XOEG	CRKU	brr	rbb	3	2000	1	6	0	99	99
3	11-Mar-16	11	Blue	d	1	1.3018	Y	D	SYRL	TDCW	rr	bb	2	2000	1	6	0	99	99
3	11-Mar-16	12	Blue	i	1	1.1577	H	I	XWHZ	RMIT	rbr	brb	3	650	1	6	0	99	99
3	11-Mar-16	13	Blue	f	1	1.037	D	F	LTVD	ZCHF	bbbr	rrrb	4	2000	1	6	0	99	99
3	11-Mar-16	14	Blue	f	0	1.992	I	F	QPIH	JCFN	rbb	brr	3	2000	1	6	0	99	99
3	11-Mar-16	15	Blue	f	1	1.1312	C	F	VIXC	LBDF	bbbr	rrrb	4	2000	1	6	0	99	99
3	11-Mar-16	16	Blue	y	0	1.1025	M	U	YMAZ	LUWG	bb	rr	2	650	1	6	0	99	99
3	11-Mar-16	17	Blue	u	1	1.4506	U	J	UPLD	JFCO	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	18	Blue	m	0	1.4239	E	D	MNLE	VROD	brrb	rbbr	4	650	1	6	0	99	99
3	11-Mar-16	19	Blue	a	1	1.1767	O	A	OMHI	AKER	r	b	1	2000	1	6	0	99	99
3	11-Mar-16	20	Blue	q	1	1.4111	T	Q	TSIE	QPGM	r	b	1	2000	1	6	0	99	99
3	11-Mar-16	21	Blue	k	0	1.101	G	P	CGVD	KPXM	rr	bb	2	650	1	6	0	99	99
3	11-Mar-16	22	Blue	z	0	1.1236	E	Y	HIEC	GZYA	brb	rbr	3	650	1	6	0	99	99
3	11-Mar-16	23	Blue	v	1	1.2154	V	B	VWFJ	BXHG	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	24	Blue	k	1	0.9396	G	K	SLGH	DMKJ	rrr	bbb	3	2000	1	6	0	99	99
3	11-Mar-16	25	Blue	v	1	1.278	D	V	FDMN	KVTZ	rr	bb	2	2000	1	6	0	99	99
3	11-Mar-16	26	Blue	c	0	1.2405	T	K	ZBVT	MUCK	rrrb	bbbr	4	650	1	6	0	99	99
3	11-Mar-16	27	Blue	b	1	1.2445	B	A	WHOB	QKIA	brrb	rbbr	4	2000	1	6	0	99	99
3	11-Mar-16	28	Blue	n	0	1.0719	O	I	MECO	NJFI	rrbb	bbrr	4	650	1	6	0	99	99
3	11-Mar-16	29	Blue	l	1	1.3399	K	L	KEAC	LQOU	r	b	1	650	1	6	0	99	99
3	11-Mar-16	30	Blue	b	1	1.2093	J	B	VJGM	NBIE	rr	bb	2	650	1	6	0	99	99
3	11-Mar-16	31	Blue	b	1	1.1406	X	B	GOXH	MLBS	rbr	brb	3	650	1	6	0	99	99
3	11-Mar-16	32	Blue	w	0	1.7584	B	R	BKLP	RTYS	b	r	1	650	1	6	0	99	99
3	11-Mar-16	1	Red	l	1	1.2232	L	T	ULZC	ETGF	br	rb	2	2000	1	6	0	99	99
3	11-Mar-16	2	Red	a	0	1.2908	R	J	UNRH	ZAJI	bbr	rrb	3	2000	1	6	0	99	99
3	11-Mar-16	3	Red	a	1	0.997	V	A	IGWV	CRBA	brrb	rbbr	4	2000	1	6	0	99	99
3	11-Mar-16	4	Red	g	1	1.0728	A	G	ONFA	LBVG	rbbb	brrr	4	650	1	6	0	99	99
3	11-Mar-16	5	Red	t	1	1.208	J	T	DJRW	UTSQ	bb	rr	2	2000	1	6	0	99	99
3	11-Mar-16	6	Red	j	0	0.9636	N	L	SANK	CJLY	rbr	brb	3	2000	1	6	0	99	99
3	11-Mar-16	7	Red	b	1	1.0731	A	B	MXTA	QJDB	rbbb	brrr	4	650	1	6	0	99	99
3	11-Mar-16	8	Red	l	0	0.985	W	A	LPWU	ZKAM	rbr	brb	3	650	1	6	0	99	99
3	11-Mar-16	9	Red	h	0	1.0677	T	Y	GZPT	HJLY	brrb	rbbr	4	650	1	6	0	99	99
3	11-Mar-16	10	Red	u	1	1.3382	H	U	HKML	UAXI	b	r	1	2000	1	6	0	99	99
